,nickname,score,review,stay_date,label1
7360,Jieun Luna P,50,정말 직원분들 친절하시고 멀리서 왔다고 룸도 업그레이드 해주시고 감사합니당 아침에 사우나도 이용했는데 좋았어요 시간 부족해서 야외수영장 이용을 못해서 너무 아쉬웠어요 위치도 서면역 바로 앞이라 근처 먹을곳도 많고 전포동 카페거리도 걸어갈만 해요 담에 부산 오면 또 묵고 싶어요,2020-07-01,1
7361,Minju,50,호캉스로 예약하고 왔는데 친절히 객실 업그레이드도 해주시고 객실 상태도 깨끗해서 좋아요푹 쉬었다갑니다,2020-07-01,1
7362,Alice Song,50,윤경희 매니저님 배탈나서 걱정해주시고 개인상비약 챙겨주시고 웰컴티에 나오는 다과도 신경써주셔서 감사합니다  덕분에 괜찮아졌구요 서비스면에서 인간미 뿜뿜 정말 좋았습니다 다음에 방문하게되면 매니저님 뵈러 갈것 같아요 또한 Haley님 센스있는 그림 덕분에 기분 좋은 이벤트가 된듯하여 감사합니다 품질도 좋지만 인간미가 넘치는 서비스를 받을 수 있어서 재방문의사 있네요,2020-07-01,1
7363,dani,50,롯데호텔 첫방문이었는데 방도 업글 해주시고 레이트 체크아웃도 적용해주셔서 진짜 개이득봤고 역시 좋은 호텔이라 그런지 룸컨디션 오지고 어매니티 다 쩔더라고요 욕조 진짜 잘 썼음 글구 특히 라운지가 진짜 좋았는데 칵테일도 계속 새로 추천해서 말아주시고 최고였음 라운지 직원분 성함 길진실님이었는데 진짜 감사합니다 넘 잘 놀고가요,2020-07-01,1
7364,Minsoo Chang,50,전체적인 인테리어가 고급스러워서 마음에 들었습니다 객실도 아주 쾌적하고 서비스는 두말 할 것 없었습니다 라운지 이용을 했는데 음식 퀄리티가 아주 좋았습니다 푹 쉬다 갑니다 좋아용,2020-07-01,1
7365,적나방,50,룸이 다했다고도 볼 수 있습니다 아주 이쁘고요 딥디크 어매니티 향이 너무 좋습니다 다만 코로나로 인해 라운지가 조금 부실해지지 않았나 싶습니다  그래도 음식도 맛있고 해피아워 주류도 다양해서 아주 만족스럽게 이용잘했습니다 재방문 하고싶어요,2020-07-01,1
7366,aquarium376,50,룸 상태에 반해 체크인부터 기분좋게 호캉스를 시작할 수 있었고 서비스와 조식 디너 부대시설 모두 만족스러웠습니다 다 좋았지만 살짝 아쉬운부분은 자쿠지쪽은 따뜻했는데 수영장은 조금 차가운느낌이었어서 물론 단점이라기보단 살짝 아쉬웠던부분입니다 ,2020-07-01,1
7367,지인 김,50,비오는날이라서 딱 좋았구요 침실도 아주 깨끗하고 시티뷰가 기대이상이었습니다 무엇보다 해피아워에서 음식도 만족스러웠구요 직원분들이 모두 친절하셨습니다 특히 제 질문에 친절히 대답해주시고 알맞는 음료를 직접 만들어서 가져다주셔서 정말 만족스러워서 명찰을 봤더니 김보영님이시더라구요 정말 감사했습니다 만들어주신 음료 최고였어요 매우 만족스러운 호캉스였습니다 또 오고 싶네요,2020-07-01,1
7368,Jung Daewoong,50,가족과 함께 주말동안 1박을 하면서 체크인서부터 체크아웃까지 세심한 서비스에 리뷰를 남기고 싶었습니다  체크인과 체크아웃 시 직원분이 동행하며 안내를 해주었는데 체크인 후 객실로 이동하는 과정에 엘리베이터에서 건물 층 안내를 도와주고 이후 저희 객실인 2476에서도 방에 구비되어있는 물품들의 위치 안내를 도와주었는데 객실과 호텔을 편안하게 이용할 수 있었습니다  또한 체크아웃할 때도 짐과 차량발렛 안내까지 완벽하게 도와주시면서 호텔을 나가는 마지막 길까지 내 사람을 책임진다는 마음이 느껴질 정도로 배웅을 해주신 것에 진심으로 감사함과 감동을 느꼈습니다  르살롱에서의 해피아워 또한 너무 좋았던 것은 아이와 동반할 수 있었던 점과 더불어 다른 호텔과의 이그제큐티브 혹은 라운지에서 제공되는 메뉴들과는 다르게 구성이 너무 좋아서 감탄이 절로 나올 수 밖에 없었던 시간들이었습니다  감사와 감동의 연속으로 감탄이 넘쳐났던 롯데호텔 이그제큐티브 타워에 재방문하고 싶은 마음이 200 들었던 하루였습니다  그리고 안내를 도와주었던 류숭훈 직원분과 김규태 직원분께 다시 한 번 깊은 감사의 말씀을 드리고 싶습니다,2020-07-01,1
7369,zesus456,50,해피아워 타임에 음식 담을때 줄이 너무 길어서 요즘 코로나때문에 민감한데 조금 걱정됐다 하지만 전반적으로 만족스럽네요,2020-07-01,1
7370,hope2014y,50,직원들분도 너무 친절하시고 코로나 땜에 걱정했는데 철저하게 관리하시는 것 보고 안심되었습니다 너무 편하게 쉬었습니다,2020-07-01,1
7371,b2utyyyy,50,내리자마자 발렛서비스부터해서 체크인 할 때 주신 웰컴티 하나하나가 정말 만족스러웠습니다 요즘 코로나때문에 걱정되기도 했었는데 문 앞에 방역했다는 스티커가 부착되어있어 안심되었던 객실도 깔끔하고 고급스러워서 시간가는 게 아쉬울정도였어요 르살롱도 위생관련해서 철저히 관리해서 편하게 이용했습니당 처음부터 끝까지 서비스도 만족 침실은 말할 것도 없이 너무 포근했던 딥디크 제품도 있었는데 향 엄청 좋았어요 호캉스 가실려는 분들 추천드립니당,2020-07-01,1
7372,bbbghana,50,체크인 후 룸 처음 들어갈때 방역완료 스티커도 붙어있어서 안심되었고 이런 시기에 사소한 부분까지 신경쓴 것 같아서 안심 되었어요 르살롱에서도 입장확인손소독제일회용장갑 사용 인지하도록 해주셨구요 직원분들도 너무 친절하셨어요르살롱 음식도 맛있었고 뷰도 좋았습니다 룸 컨디션도 최상이였습니다 침구가너무좋아요정말 포근 또올의향 100퍼 1000퍼입니다,2020-07-01,1
7373,Rin,50,카바나를 이용후 직원분께서 청소하시다가 아이가만든 쿠키를 실수로 버렸다는것에 룸까지 전화하셔서 아이에게 쿠키가 망가져서속상하지미안하다 사과까지해주시구 다음날 해온에서 최상의 서비스로 보답해주셨어요 직원분들께서도 어찌나 친절하신지 9시에 수영장에들어가서 9시에 물밖으로 나왔네요 덕분에 신난 아이가 하루만 더있다가자고해서 3박일정이 4박이되었다는 체크아웃하면서 감사인사드리고싶었는데 공항버스시간이 촉박해서 인사도 못하고 나왔습니다  음 성함이 기억이 안나서  남자매니져님이셨지싶은데 어찌보면 아무것도아니었는데 이렇게 좋은 서비스로 보답해주셔서 감사합니다  신라만 가다가 롯데에서의 첫여행이었는데 아이와둘이 너무도 즐거운여행이었습니다,2020-07-01,1
7374,happypizza,50,매번 제주도 갈때마다 팬션이나 리조트에서만 보냈는데 진작 롯데호텔을 이용하지 못한게 한이 될정도예요 체크인할때 응대도 너무 친절하셔서 첫인상 부터 좋았습니다 룸 디자인이 좀 올드 하긴 했지만 오히려 다른 곳보다 침대 매트도 너무 편안하고 침구도 깨끗했어요 정말 오랫만에 숙면 했어요 1박 예약하기엔 아쉽다 해서 2박 3일을 보냈는데 전 그것도 아쉬웠어요 조식도 맛있었고 신라호텔쪽으로 연결된 산책로를 천천히 걷는것도 좋았습니다 수영장에서 밤에 듣는 라이브 음악도 좋았고 객실에서 바라본 야외 수영장과 풍차라운지는 진정한 야경 맛집이네요 재방문 의사 100 입니다,2020-07-01,1
7375,나영쓰,50,주말동안 짧은 휴가를 편안하게 보내고 싶어서 롯데호텔을 선택했어요 정말 좋은 선택이었다고 생각했어요 문앞에서부터 직원들의 친절함에 기분이 좋았고 체크인을 하고 호텔내에서 거의 모든 것을 해결할 수 있어서 편안하고 좋았습니다  일요일 오후엔 더 캔버스 디너 뷔페를 이용했는데 코로나19로 인해 음식을 고를 땐 마스크를 꼭 착용하게 하는 점이 저를 안심시켜 주기도 했구요 수영장도 밤 11시까지 이용할 수 있어서 수영도 원없이 했네요 친구들과 8월에 한번 더 투숙하려고 합니다 너무 좋아서요,2020-07-01,1
7376,권수희,50,아들 생일기념 방문한 롯데호텔 최고의숙박이였어요 현관에서부터 친절하게 맞이해주고 로비 직원들도 항상 밝은얼굴로 인사하는 모습이 자꾸 롯데로 오게만드는것같아요딸아이 생일때 또 방문하려고 합니다 ,2020-07-01,1
7377,jjin-ah,50,어머니랑 둘이 투숙했는데 너무 좋아요호텔 정원 낮에도 밤에도 너무 아름답고 객실컨디션 직원들 서비스도 최고최고최고,2020-07-01,1
7378,이선의,50,호캉스를 위한 제주여행으로 롯데호텔을 선택했는데 역시 탁월한 선택이었습니다 객실에서 사계절 온수풀 해온도 보이고 저녁에는 해온에서 공연도 하고 야경도 너무 예쁘고 즐겁고 행복한 호캉스를 보내고 왔어요,2020-07-01,1
7379,youngjookim,50,수영장이 너무 잘되어 있다는 말에 처음으로 롯데호텔 제주에 묵었는데 아주 탁월한 선택 이었어요 호텔 입구 프론트 직원분들의 친절한 응대에 첫 인상이 너무 좋았고 주 목적인 야외 수영장도 관리가 잘 되어있어 워터파크 못지않은 시설에 아이와 시간가는 줄 모르고 즐겁게 보냈답니다 특히나 밤에 조명과 라이브 가수들의 노래는 정말 분위기 최고 조식도 너무 맛있었어요 아이가 있는 가족들이 열광하는 이유를 체감한 하루였어요 재방문 의사 100에요,2020-07-01,1
7380,kjbbank@naver.com,50,호텔 도착입구 직원들부터 친절하고 수영장 시설이 매우 잘 관리되고 쾌적한 횐경에서 즐거운 시간을 보냈다 특히 조식  석식부페 음식 및 수영장에서 즐거운 시간을 보내는 딸내미땜시 꼭재방문해야할것같은,2020-07-01,1
7381,HHJ,50,가족들이랑 이그제큐티브 숙박하고 라운지까지 이용했어요 체온체크도 곳곳에서 해주시고 업장에 계신 직원분들도 무척 친절해서 만족스러웠습니다 주말엔 사람이 많아서 해피아워를 2부제로 운영한다고 들었는데 평일은 여유롭고 조용했어요 뷰로는 남산이랑 롯데타워까지 보이는데 엄청 비가 많이 온 날이라 흐려서 아쉬웠습니다  담엔 꼭 맑은 날 숙박하고 싶어요,2020-07-01,1
7382,rex A,50,지난 주말 가족들과 함께 호캉스를 편안하게 즐기고 왔습니다 평소 친분이 있던 김미경 지배인님께 연락드렸더니 예약부터 투숙까지 너무도 친절하게 도와주셨네요 특히 아이가 잠을 험하게 자서 걱정이었는데 객실에 침대가드를 준비해주셨습니다 요청하지도 않았는데 감동이었습니다 라세느에서 먹은 아침식사도 최고 였습니다 다음 기회가 있다면 또 명동으로 가겠습니다,2020-07-01,1
7383,hjmoon01,50,가족과함께 숙박을 했는데 코로나방역에 신경을 많이써서 안심이 되었고 근무하는 직원들의 서비스도 좋았고 해피아워 시간에는 주류도 즐길수있어서 최고의 호텔에서 호캉스 제대로 하고 왔습니다 다음에도 묵고싶어요,2020-07-01,1
7384,NYOA,50,이그제큐티브 타워에서 숙박했는데 코로나 시국인지라 위생과 청결에 신경쓰는 모습이 눈에 띄었습니다 입구마다 열체크는 물론이고 클리닝과 방역이 완료된 룸에는 CLEAN ZONE 방역안심객실 이라는 스티커가 붙어있어서 들어갈 때 안심하고 들어갈 수 있었습니다 체크인부터 룸까지 그리고 라운지에서 만나게 되는 모든 직원분들이 정말이지 너무나도 친절하셨으며 덕분에 만족스러운 기분으로 체크아웃까지 완료했습니다,2020-07-01,1
7385,김가나,50,아빠 생신이라고 예약했더니 JY 님이 깜찍하게 이벤트도 마련해주셨네요    시설 깔끔하고 모두 친절하시고 좋아서 이렇게 리뷰 남겨용 ,2020-07-01,1
7386,koreawhitepearl,50,엄마 생신이셔서 부모님모시고 클럽라운지룸으로 1박했어요 1층 프론트직원분부터 너무 이쁘고 친절하시고 설명도 잘해주셔서 기분이 좋았어요 엄마 생신선물로 꽃다발을 준비했는데 보관부탁드렸더니 잘보관해주시고 시간맞춰 라운지로 가져다주셔서 감사했어요 라운지 음식은 에프터눈티에는 연어샐러드게살샐러드과일 케익 등등이 준비되어있었고 해피아워에는 새우샐러드 치킨이 맛있었어요 객실도 깨끗하고 만났던 전직원분들이 세상친절하셔서 행복한 숙박이 되었답니다 백화점이랑 바로연결되있어서 이동도 편했고 쇼핑하고 구경하기 좋았어요 나무랄게 없는 호캉스였습니다,2020-07-01,1
7387,jye,50,침구 상태나 청소 정리도 깔끔하고 로비부터 쾌적해서 정말 좋았어요 화장실도 깨끗해서 좋아요 다음에 울산 오면 또 올 의향 있어요,2020-07-01,1
7388,Eunji Yu,50,방이 넓어서 쾌적했고 침구류뿐만 아니라 전반적으로 모두 깔끔해서 좋았습니다 호텔이 시내 중심부에 위치해서 돌아다니기 편했습니다 얼리체크인 부탁드렸었는데 저층이라 아쉬워하던 찰나 직접 다시 연락 오셔서 정비 끝난 고층으로 잡아주겠다고 하셔서 너무 감사했습니다 다음에 남자친구랑 울산 여행 가면 또 숙박하고 싶은 호텔이에요,2020-07-01,1
7389,DOWON,50,입실했을때 방이 생각보다 엄청 크고 깔끔해서 너무 좋았어요 높은 층으로 배정해주셔서 창밖 뷰도 좋았고 주변 맛집과도 가까워 편리했습니다편하게 잘 쉬었다 갑니다,2020-07-01,1
7390,boreum,50,번화가 주변이라 간단하게 술을 먹고도 대리할 필요가 없어서 너무 좋아요 또 가격대비 방도 너무 깔끔하고 위생적이라 가성비도 최고네요 아무래도 위생이 가장 중요한 부분이라 생각했는데 다행이네요,2020-07-01,1
7391,suhyeon,50,시내중심가 쪽이라 어디든 이동하기편하구 조용하고 좋아요 조식도 얼마전에 리뉴얼 되었고 간단히 식사하기좋아요 호텔내 편의점도있어서 편해요 아주만족합니다,2020-07-01,1
7392,ji cheol,50,편하게 잘 쉬었다갑니다 고층으로 배정해주셔서 너무 좋았고 위치도 번화가에 접해있어 편했어용 조식이 괜찮다는 후기를 보고 이용해보았는데 아주 만족합니다,2020-07-01,1
7393,Jeon_Js,40,체크인 빠르고 객실 상태는 괜찮았습니다 다만 바닷가 호텔이라 꿉꿉한 냄새가 났고 창문 열어 두니 괜찮아졌습니다 바다가 보이는 호텔로는 최고의 선택일 것입니다,2020-07-01,0
7394,Jeon_Js,40,체크인 빠르고 객실 상태는 괜찮았습니다 다만 바닷가 호텔이라 꿉꿉한 냄새가 났고 창문 열어 두니 괜찮아졌습니다 바다가 보이는 호텔로는 최고의 선택일 것입니다,2020-07-01,0
7395,HJ Lee,10,여행왔는데 기분잡쳤어요 금요일이라 주차장도 널널했는데 일층 창문앞에 인도쪽인데도 주차 누가해서 사진도 못찍고 커튼도 못쳐서 로비에 말했더니 원래 주차하는데라고 하면서 주차장공간도 널널한데 주차공간이 부족해서 그런다고 되게 퉁명스럽게 대하더라고요 애견펜션만 다니다 애견펫룸이라 갔는데 비와서 뷰가 전부인 1층룸이 였는데 너무 그지같아서 그냥 카튼치고 잠만자고왔는데 화가나서 여행을 망쳤어요 그렇다고 엄청싼편도 아니고 그래도 명성이 호텔인데 너무 최악이예요 망해라 라마다,2020-07-01,0
7396,Jeongbitna,50,가격대비 완전 좋아요 깨끗하고 조용하고 다음에도 다시 올 예정입니다 친구랑 제주도 놀러와서 좋은 기억만 들고갖니당 좋아요,2020-07-01,1
7397,cookie,50,위치도 나쁘지 않고 호텔답게 쉬기에 좋았고 편안했습니다 다만 다른 곳과는 다르게 두툼하게 있는 발 닦기용 수건이 없는게 조금 불편했습니다,2020-07-01,0
7398,James C,50,비즈니스로 제주에 오게되었는데 프론트 부터 직원분들도 친절하고 방도 너무 깨끗하고 불편함 없이 쾌적하였습니다  항상 라마다시티홀을 이용합니다,2020-07-01,1
7399,yammy987,50,항상 제주도 오면 여기만 묵는데 이번에는 할아버지 할머니까지 모시고 가족여행왔어요 할머니 할아버지도 너무 좋다고 하시고 성수기인데 가격 바가지도 없고 위치도 좋고항상 애용하는 호텔입니다,2020-07-01,1
7400,Moon,50,두번째 방문입니다가성비와 위치 시설모두 만족스러웠습니다객실 청결도도 만족스럽고 직원들도 친절합니다재방문의사 있음,2020-07-01,1
7401,이지윤,50,위치가 너무 좋네요 공항이랑도 가깝고 다른 곳도 쉽게 갈 수 있어서 좋았어요 호텔 컨디션도 너무 좋고 친절하시네요 투숙 잘하고 갑니다 다음에도 재방문 의사 있습니다,2020-07-01,1
7402,jeongho0409,50,특급호텔이 처음인 친구가 좋았다고 합니다 저는 야외수영장에 수심이 너무 낮아서 아쉬웠네요 하지만 전체적으로 만족한 숙박이었습니다,2020-07-01,1
7403,epark314392,50,쉬려고 간 여행이였고 뚜벅이로 제주시 주변만 돌아다니는 거라 숙소에서 지내는 시간이 많았습니다 그래서 공항 주변에 있으며 수영장 헬스장 이용할 수 있는 곳으로 택했습니다 호텔이 지은지 조금 오래된 면이 없지 않아 있었지만 숙소도 넓고 오션뷰라 탁 트인 전경이 마음에 쏙 들었습니다 항상 친절히 응대해 주시고 청소도 제때 해 주셔서 매우 쾌적하게 잘 다녀왔습니다 뷔페도 아주 맛있었습니다 ,2020-07-01,1
7404,skim767817,20,특급호텔 이유를 모르겠음 그냥 숙박시설로 공항하고 가까운게 장점이지만 비행기 소음은 간점임 시설은 특색 없고 노후되어 큰 의미가 없었음 그나마 오션뷰는 위안을 찾을 수 있으나 시티뷰는 끔찍함,2020-07-01,0
7405,goggebi,50,이번이 벌써 5번째 이용입니다 위치 경관 서비스 모두 다 만족할 만한 최고의 호텔입니다 제주도를 방문하시는 분께 추천 드립니다,2020-07-01,1
7406,chok815,30,화장대가 심하게 흔들리는데도 수리되지 않은채로 객실을 배정받았습니다 연락해서 수리는 받았지만 시설관리가 미흡하다고 느꼈습니다,2020-07-01,0
7407,violetmars,50,다음번에는 더 길게 일정 잡아서 머물고 싶어요  키즈 스위트 예약했는데 아이들도 2층 침대라고 너무 좋아하고 아이들 위해 침대가드랑 스테퍼 유아변기도 준비해주시고 직원분들도 친절했습니다  수영장 안전 요원분들도 친절했고 가족 모두 만족한 여행이었습니다 경비 절약하고자 마운틴뷰로 예약했는데 마운틴이 아니라음좋지않은 거리뷰라 좀 그랬구  담번에 오션뷰로 예약하려구요  조식도 너무 맛있고 깔끔하고 조식때 창밖으로 보리는 바다가 너무넘 예뻐서 정말 좋았습니다 라마다 만세 ,2020-07-01,1
7408,yora7562,40,가족이 아닌 사무실 동료들이랑 갔었는데 욕실과 연결된 모든 문이 빗창문이라서 소리가 나더라고요 조금 예민하고 민망한 부분이였어요 대신 슬리퍼가 소독해서 사용하는거고 부직포가 아니라서 맘에 들었습니다 대체로 만족합니다,2020-07-01,1
7409,chfladldpdyd,40,수영모는 미리 챙겨가세요 얼음은 5층에 있으니까 필요하시면 사용하세요 근데 저녁이 그렇게 맛있는지 모르겠는데 너무 비싸요 7만원어치의 값을 못해요,2020-07-01,0
7410,kingsura,40,두번째 방문인데 오랜전 첫 방문때는 아 5성급 답다 했는데 이번 방문에는 룸 내부가 좀 오래된 느낌 전반적으론 만족합니다 특히 수영장에 풀싸이드 빠가 있어 치킨은 정말 맛있었어요,2020-07-01,0
7411,ehjung2020,50,깨끗하고 넓고 마지막날 레이트체크아웃까지 배려해주셔서 너무 편안하게 잘 지내고 왔습니다 다음 여행도 라마다프라자제주호텔로 갈 예정입니다,2020-07-01,1
7412,kwonchan8488,50,친철하고 쾌적한 여행이었습니다 하지만 청소는 조금 신경써주세요 테이블 위에 먼지가 그대로 있더라고요 5박6일동안 먼지가 그대로 있는 모습을 보니 조금 아쉬웠습니다,2020-07-01,0
7413,ys920304,50,라마다 제주호텔 로비에서부터 시설에 감탄했으며마치 와국에 온듯한 느낌 아었다 좋은곳에 왔으면 지인또다른가족에게 자랑하듯 소개로 8월에 다시 찾아 편한함과 쉼을 제공받고 왔어요 라마다호텔 뷔페 사우나수영장 강추,2020-07-01,1
7414,호자미,50,라마다 중에서 최고 등급에 해당하는 만큼 아무래도 다른 비지니스호텔 라마다랑은 다르게 넓고 좋고 좋았어요 바다뷰였는데 그것도 좋고 제주도인 만큼 로션도 귤향이라서 너무 제주느낌나는게 행복했네요 갈 때마다 로션향이 좋아서 항상 많이 바르고 와요 친구들도 너무 마음에 들어해서 좋았어요,2020-07-01,1
7415,dopark59,40,전반적으로 깔끔하고 직원분들도 친절하였습니다 호텔도 스위트룸이라 넓고 깔끔하였습니다 다음에도 꼭 이용하고 싶습니다,2020-07-01,1
7416,secheol83,50,객실상태도 좋았고 직원분들의 친절함에 아주 만족했습니다 조식이 맛있었던건 덤이구요시국이 시국인지라 인원 조절하면서 이용할 수 있도록 안내도 잘 되어 보였습니다,2020-07-01,1
7417,kurry761110,40,청소상태 매우 매우 만족했구요 객실의 구조와 설비 가구 집기도 좋았습니다 다만 날이 너무 추웠는데 야외 수영장 이용할 때 아이들용 샤워가운도 제공되면 좋겠다고 생각했어요,2020-07-01,1
7418,knight27kim,50,주차장이 좀 협소한거 빼고는 좋습니다 협소한 주차장도 주위에 다 주차할 수 있어서 괜찮습니다 이마트도 가깝고요 서귀포 말고 제주시 관광이나 학회 세미나 등 참석하기엔 이만한 호텔이 없는것같음,2020-07-01,1
7419,uuuuuu,10,객실상태는 침구류 청소상태는 머리카락과 먼지가 있음 위치는 도로변 옆이라 소음땜에 시끄러움 주차시설은 좁고 지하주차장 입출구가 한번에 회전이 안됨 주차공간의 시설물이 주차하는데 큰 방해가 됨 다신 오고싶지 않음 별 거지같은 호텔을 봄 조식은 돈 값어치를 못하고 라마다 체인중 최악,2020-07-01,0
7420,kimungbae,30,방 깨끗하고 전체적으로 깔끔해요 어메니티는 부족한 느낌이고 함덕 해수욕장과 10분이면 걸어갈 수 있어서 좋아요 단 조식은 최악입니다 지금까지 먹어본 조식중에 최악이었어요,2020-07-01,0
7421,sky123,50,오랜만에 서울에서 친구들과 호캉스를 하기로 했는데 여러모로 딱일것 같아 선택하게 되었어요 세명이서 투숙하는거라 호텔이랑 고민하다 레지던스 로 예약했는데 생각보다 객실도 넓고 취사도 가능해서 좋았어요 계속 비가 와서 야외수영장이랑 루프탑바 이용이 어려워서 슬펐는데 그래도 고메바에서 야경보면서 힐링했네요 룸서비스도 이용했는데 생각보다 빨리 오고 음식도 다 맛있었어요 다만 전화로 시키면서 케찹이랑 얼음을 같이 요청드렸는데 아무것도 오지 않았어요 휴가철이라 바쁘신가보다 하고 넘어가긴했는데 한가지 아쉬웠네요 그래도 대체적으로 만족스러워서 다음번에 또 방문할 것 같아요 추천합니다,2020-07-01,1
7422,Garden,50,평일 1박2일로 친구들과 호캉스 다녀왔어요 예약할때 전화로 이것저것 많이물어봤었는데 제이미씨가 친절하게 설명해주셔서 기분 좋았습니다 객실은 넓고 깨끗해서 만족스러웠는데 룸서비스할때 추가로 얼음이랑 캐찹 소금 요청했는데 안왔어요 그래서 얼음은 다음날 다시 전화해서 받았네요 그것만 아니였으면 기분 좋게 마무리 했을것 같습니당 ,2020-08-01,0
7423,Hongjeehyun,50,리뷰들을 보고 생긴지 오래되지 않은 쾌적한 호텔이라 해서 예약했는데 찾아본 후기보다 훨씬더 만족 스러웠습니다 휴가철이라 체크인 줄이 많이 길었는데 모든 직원분들이 친절하게 도와주시고 룸 컨디션도 부족한것 없이 잘 정리 돼있어 좋았습니다  밤 늦은 시간에도 불구 하고 프론트에가서 이것저것 많이 물어봤는데 정말 친절히 대응 해주신 노아 직원님 덕분에 호텔에 더 좋은 추억을 갖게 되어 여행을 잘 마무리 했습니다 다음번에 기회 되면 꼭 다시 오고싶은 호텔이예요,2020-08-01,1
7424,yikongyul,30,하루종일 기차 보는 재미로 한번쯤은 갈만한 곳 용산역 주변이 생각보다 할 것도 없고 호텔도 딱히 주변 관광지 생각하면 동대문 노보텔이 나은 것 같음,2020-08-01,0
7425,Jaylnsyy,50,갑작스러운 일정으로 방문하게 되었는데 침구도 포근하고 대중교통도 편리하고 좋았습니다 무엇보다 가성비 좋은 호텔이였어요,2020-08-01,1
7426,김도헌,50,신라스테이 동탄은 가격도 합리적이고 청결상태도 깨끗하고 전체적으로 마음에 드는 숙소입니다 특히 고층 객실에서 바라본 탁트인 도시뷰는 정말 최고였습니다 다음에도 꼭 오고 싶어요,2020-08-01,1
7427,Royce,50,휴식이 필요할 때마다 방문하고 있습니다 씨티뷰로 예약했는데 뷰도 만족스러웠습니다 다양한 이벤트 많이 해주셨으면 좋겠어요,2020-08-01,1
7428,Hodad,50,좋아요 추천합니다 출장 올때마다 들르는데 깨끗하고 가성비 좋아요 주변에 먹을 곳도 많고 근처에 편의점도 있어서 편리합니다,2020-08-01,1
7429,Thinker K,50,신라스테이는 어느지점이든 편하고 위치도 좋아서 자주 이용하는 편이에요  동탄점은 생긴지 오래되었는데도 호텔 컨디션이 좋고 침구등도 좋아서 갠적으로 비즈니스 가족여행 데이트등 다 추천하고 싶요,2020-08-01,1
7430,Yeom min,50,직원분들도 친절하고 깨끗하고 쾌적한 객실이 마음에 듭니다 가격도 적당하고 주변에 먹을거리 놀거리도 많아서 위치도 좋습니다,2020-08-01,1
7431,이용하,50,2주일 숙박하면서 큰불편은 못느꼇으나 조식에 메뉴가 다양했으면 좋아을걸생각합니다 매일아침 먹어봤지만 똑같은종류의 과일과 재료들이 나왔는데 장기투수객들을 위하여 배려가 필요했읍니다,2020-08-01,1
7432,Resort62603740389,50,뷰도 탁트이고 객실도 깨끗하고 침구류도 푹신하니 좋았어요 아쉽지만 다음에 또 들르게된다면 다시 이용하겠습니다 잘쉬다가요,2020-08-01,1
7433,야마다,40,우선 가격대가 부담이 없고 침구가 편안한 느낌입니다 주차는 한대만 가능한 게 아쉽지만 자주 오게 되네요 종합적으로 가격대비 괜찮아요,2020-08-01,1
7434,Cristina,50,깨끗하고 좋습니다 침구에 먼지가 조금 많긴한데그거빼고는 좋았고 코로나라 조식은 현재 도시락이며 헬스장은 이용불가였습니다 서비스도 좋습니다,2020-08-01,1
7435,Jaeyoon,50,방도 깔끔하고 침대도 편하고 전망도 좋습니다 위치도 좋아서 먹을 곳도 많고 놀곳도 많아 동탄에서 숙박하게 된다면 또 오고싶네요,2020-08-01,1
7436,영임 조,40,룸컨디션은 약간 복불복인데 직원분들이 참 친절해요 1층 로비도 널찍하고 모던한 느낌의 비즈니스 호텔입니다 깔끔해요 코로나 때문에 식사를 못한게 아쉬운데 도시락과 식사권으로 대체해주셨어요 다음에 식사하러 또 올게요,2020-08-01,1
7437,dongseok c,50,친절하고 깨끗하고 매우 만족합니다 업무차 수원에 출장을 와 이곳저곳을 알아보던중 그리 멀리않은 동탄에 신라스테이를 찾게되었습니다 위치도 번화가에 위치하여 여러 편의시설들의 접근성이 매우 좋고 주변에 맛집도 많은거 같아요 무엇보다 직원분들이 친절하고 매우 좋은 인상을 받았으며 차량은 1대만 주차가 가능하다는 점이 다소 아쉽습니다 그러나 객실등 청결상태가 좋구 매우 만족합니다,2020-08-01,1
7438,박장식,50,시내와 접근성이 좋아서 부담없이 방문할 수 있고 시설이 청결하고 잘 관리돼있습니다직원들의 서비스가 훌륭하고 좋습니다,2020-08-01,1
7439,김재희,40,가격 대비 좋았습니다 룸 컨디션이 좀 더 좋으면 좋을 것 같습니다 위치가 좋습니다 근처에 음식점이나 놀러갈 곳이 많습니다,2020-08-01,0
7440,stop e,30,아침 조식 좋았습니다 직원분들도 대체로 친절합니다 엘베 빨라서 좋구요 다만 객실에서 프론트로의 전화연결은 어렵습니다 3번 했는데 안 받아서 결국 로비 내려갔습니다 호텔에서 제공하는 편의시설들까지 고려할 때 더블룸 기준 13만원 내외라면 훌륭하다고 생각합니다 그럭저럭 괜찮게 쉬다갑니다,2020-08-01,0
7441,Sehoon J,50,휴식이 필요할 때 가끔 들리고 있습니다 올 때마다 생각하는 거지만 청결에 신경을 많이 쓰는거 같아 항상 믿고 오는 것 같네요 이번에는 파크뷰쪽으로 방을 잡아주셨는데 파크뷰도 고층에서 야경이 괜찮습니다 비즈니스 가족 등 어떤 경우에도 투숙 시 후회 없을 호텔로 추천드립니다,2020-08-01,1
7442,YOO,50,비가 오는 날이라 다른 곳들을 돌아다니기 힘들었는데 얼리 체크인을 도와주셨습니다 트윈 침대가 있는 방이었는데 이전에 숙박했던 것처럼 매우 편안하고 아늑했습니다,2020-08-01,1
