,nickname,score,review,stay_date,label1
3958,이창원,50,바쁜 일상속에 휴가 보낼 여유도 없어서 롯데호텔서울에서 하루를 와이프와 다녀 왔습니다 호텔 직원분들의 친절한 응대도 인상적이었고 쾌적한 환경에 또 한번 놀랐습니다 맛있는 저녁과 여유로운 아침 식사를 즐겼고 오랫만에 와이프와 즐거운 하루를 보냈네요 외국의 고급 호텔에서 하루를 보내고 온것 같은 기분이 드네요 와이프도 너무 좋아해서 기분이 흐뭇합니다 멋진 하루를 선물해 주신 롯데호텔 직원분들께 감사드립니다앞으로 롯데호텔 자주 이용할께요,2019-08-01,
3959,huiiyaan,50,휴가가 짧아 남자친구랑 멀리는 못가고 호캉스 보내려고 여러군데 고민하다 롯데호텔을 선택했는데 최고였습니다 시설도 깨끗하고 무엇보다 너무 친절하셔서 기분 좋게 지내다 온 것 같아요 특히 차에서 내리자마자 이 더운 날씨에도 불구하고 힘든 기색 없이 환하게 인사해주셔서 감사했습니다 저도 사람을 응대하는 일을 하고 있어서 얼마나 힘든지 알기에 응원해드리고 싶었습니다 저는 다시 호캉스를 가도 롯데호텔에 가려구요 주변에도 추천 많이 하겠습니다,2019-08-01,
3960,Lee Y,50,위치가 진짜 다른 호텔들이 범접할 수 없어요 터미널 바로 옆이구 울산 도심 상권 한 가운데 위치하고 있습니다 교통위치 시설 부분에선 울산에서 제일 좋아요 최근들어 울산에 호텔들이 계속 생기는 추세이지만 울산 롯데호텔이 울산 시내 호텔에서 가지고 있는 상징성은 여전한것 같습니다 유일한 메이저 브랜드의 시그니처 호텔이라 시설이나 서비스가 울산에선 젤 좋아요 룸 컨디션도 리모델링이 다 되어서 오히려 신축이지만 좁은 타 호텔들보다 훨씬 좋았구요 디테일한 부분에선 확실히 근처 비즈니스 호텔보다 뛰어나서 왜 시그니처 호텔로 오는지 알 것 같았습니다 서비스는 직원분들이 정말 다 친절하셔서 숙박하는 내내 너무 편했어요 특히 체크인 도와주신 프론트 데스크 키 크고 예쁜 여자직원분 너무 친절하셔서 좋았어요 제가 이것저것 많이 요청했는데 불편한 기색없이 웃으시면서 더 필요한 것은 없냐고 계속 물어봐주시고 잘 챙겨주셔서 너무 감사했어요,2019-08-01,
3961,Cococo0,50,터미널 백화점이 옆에 있어서 너무 편리하다 옆의 터미널에서 부산 경주 가는데 버스가 5천원 시간은 한시간도 안걸린다 조식이 쫌그러나 직원들도 친절하고 가격 좋고 객실 깨끗하고 위치가 너무 편리해서 내년에도 투숙할 예정 부산보다 호텔비 저렴하고 시내 깨끗하고 사람들도 많지 않아 번잡스럽지 않다,2019-08-01,
3962,Gwi SU L,50,몇년만에 다시 찾은 울산롯데 호텔 여전히 직원들은 친절했고 시설 위치 등등 기분좋은 휴식보내고 왔습니다 언제 또다시 방문하겠지만 항상 지금처럼 유지해주시길 바랍니다 굿,2019-08-01,
3963,전미경,50,여행다녀온지 한달하고조금지나 늦은후기올립니다 빠른휴가받아 동해안여행다녀오면서 집으로내려오는길에 울산으로 가자 계획도없던 급하게 호텔 검색해 시내에있는롯데 호텔에 다행히예약성공 울산주변 관광하구 저녁식사시간맞춰 체크인 일단 울산롯데는 조용해서 젤 좋더군요 직원들 친절은 말할것없구요 4일여행중 동해안특급호텔도 좋았지만 친절은여기가최고  갠적생각이지만 뷔페는3번째방문이지만 여전히맛은 굿굿 맛있어요 룸도 청결하구 빠른 룸서비스괜찮았구 남푠덕분에 울산롯데에서 여름휴가마무리 잘하고와 만족합니다 무계획도나름 좋네요 ,2019-08-01,
3964,김병수,50,울산에 도착하면 우선 위치가 너무 좋아서 찾기 쉽고 가기 편합니다  공항도 가깝고 근처 관광지도 가까워요 직원들도 친절합니다,2019-08-01,
3965,생생탈,50,직원들도 친절하고 무엇보다 위치가 굉장히 좋습니다 바로 앞에 식당 등 편의시설이 잘 되어 있어요 그리고 가성비가 좋아요 5성 호텔을 이 가격에 즐기는게 좋은거 같습니다,2019-08-01,
3966,apjijoa,50,어른인 제 눈에는 일반 객실이 더 나았지만 알록달록 캐릭터룸 아이가 너무 좋아하네요 일박이일 묵고 왔는데 다음엔 열밤 자자고 벌써 성화입니다 곧 다시 방문하겠습니다 직원들도 친절하시고 전반적으로 만족했습니다,2019-08-01,
3967,윤희두,50,오랜만에 호캉스를 하려고 둘러보는데 좋은 리뷰들이 많이 보여서 이곳을 선택했습니다 서비스와 시설이 기대 이상으로 좋았습니다 특히 시설이 편리하고 깨끗해서 더 좋았습니다 친절한 직원들의 안내는 더없이 좋았습니다 매일 오고 싶은데 그게 안되서 아쉽네요,2019-08-01,
3968,Junmoooooo,50,올 여름 너무 더운나날을 보내다가 휴가를 가려하니 막상 해외는 표 매진에 시간은 안나고 해서 호캉스로 결정했습니다 서울에 각종 호텔을 알아본 결과 리뷰가 가장 좋고 가장 중요하게 생각하는 서비스 위치 등에 대해 고민을 많이 한 결과 롯데호텔월드로 선정하여 다녀왔습니다 물론 결과는 매우 만족이었으며 앞으로 호캉스 단골 호텔이 될 것 같아요,2019-08-01,
3969,Gabi oh,50,근방에 놀러왔다가 만족해서 리뷰 남깁니다 프론트 직원분들도 친절해서 너무 좋았구요 근처에 볼것 먹을것도 많아서 좋았어요  다음에 또 방문할 예정이에요 ,2019-08-01,
3970,Ssab,50,수능 100일기념으로 오랜만에 호텔에 왔는데 여전히 서비스나 청결도가 좋은게 맘에 듭니다 덕분에 친구들과 재밌게 놀고 힐링하고 갑니다,2019-08-01,
3971,ghlee,50,편안하게 잘 쉬다 갑니다 가을에 부모님 생신 때 한 번 더와야겠어요 2층 키즈존도 잘 되어 있어 애도 좋아하고 특히 객실도 깔끔하고 편안하네요 또 올께요,2019-08-01,
3972,sangddodo,50,서울에 볼일이 있어 급하게 예약하고 갔던 호텔인데요 큰 기대없이갔는데 생각보다 위치적인 면도 그렇고 직원들 서비스도 괜찮았어요 특히 공항 리무진이 호텔 바로 앞에 서서 외국인 바이어를 만나는것도 편했구요 추가 베개를 요청했는데 직원분이친절하게 웃으면서 가져다준것도 인상에 남네요,2019-08-01,
3973,수민 이,50,아기도 있는데 정말 잘 쉬었습니다  2층 키즈존이 잘되어있어요  생일이라 호텔 베이커리에서 케익샀는데 맛있었습니다,2019-08-01,
3974,swa212018,50,요즘 한국은 호캉스호텔+바캉스가 트렌드다 그래서 나도 아이랑 하루쯤 호캉스를 즐겨보기로 했다 여러군데를 검색하여 선택한 롯데호텔월드 역시 최선의 선택이었다 주변에 롯데월드 키자니아 아쿠아리움 등이 있어 좋았고 호텔은 새롭게 키즈존을 만들어 놓아 아이가 정말 좋아했다 호텔은 좀 오래된 것 같은데 깨끗했고 직원들도 무척 친절했다 이번 여름 호캉스 성공적 또 가고 싶다,2019-08-01,
3975,Yoyoyoyonoss,50,부모님의 건강검진이 아산병원에서 있어 가까운 호텔을 알아보던중 롯데호털잠실점을 알게되었습니다 지금까지 롯데월드는가봤지만 호텔은 처음이었는데 특히 직원분들이 호텔이 익숙치않은 저희 부모님을 잘 케어해주셔서 감사했습니다 오전 이른 검진으로 택시 예약도 친절히 도와주시고 여러모로만족했어요 이번에는 조식은 못먹어봤는데 다음에는 느긋하게 조식도 먹고 호텔을 느긋하게 즐겨보고 싶네요,2019-08-01,
3976,Oh jeonghwa,50,친구들이랑 호캉스 다녀왔어요 시간이 없어서 급하게 집근처라 예약했는데 생각보다 객실더 깨끗하고 서비스도 좋았어요 위치도 좋아서 친구들도 쉽게 찾아왔구요 만족스러운 시간 보내고 왔습니다,2019-08-01,
3977,인애 이,50,키즈존이 있어서 아이들데리고 호캉스즐기기좋아요 고급지고 깔끔해요 체크인 체크아웃도 빠르고 편안하게 진행해주고 객실도 좋습니다,2019-08-01,
3978,김명숙,50,이번에 고등학교시절 단짝 친구들과 시간이 맞아서 롯데호텔월드에 투숙했어요 직원분들 한분한분이 친절 하시더군요 주위에 즐길수있는 것들도 많아서 정말 좋았어요 다들 애낳고 바쁜 일상에 치여살다가 이렇게 모처럼 롯데호텔에서 잊었던 추억 꺼내면서 또다른 새로운 추억 만들어서 갑니다,2019-08-01,
3979,choojs,20,여름 휴가를 맞아 호캉스로 롯데월드호텔을 선택하였습니다 가격대비 트립어드바이저 리뷰도 훌륭하였습니다그러나 시설은 오래된 호텔이였고 컵을 포장 해 놓은것 외에는 만족 할 수가 없었습니다 객실도 좁았습니다 욕실 등 청소상태도 좋지않았습니다 특히 객실 카페트에 먼지가 많았습니다 청소에 신경을 좀 쓰셔야겠습니다 많은 리뷰에 대해서는 이해하기가 힘들었습니다,2019-08-01,
3980,subin,50,오랜만에 친구와 점심 식사를 하기로 약속을 정하고 있다가 어디가 좋을까 고민하던 중 아직 가보지 못한 잠실 라세느로 가기로 하고 친구에게 얘기하니 흔쾌히 좋다고 해서 기대를 안고 도착했습니다 월요일 점심이라 30 할인된 가격이라서 음식이 부실하진 않을까 걱정을 했는데 너무 좋은 음식과 조리사분들이 친절하게 해주셔서 기분 좋은 식사를 할 수 있었습니다 양갈비 코너에서 일하시는 분들도 소스 설명을 잘 해주셔서 맛있게 먹었습니다 다음에 기회가 되면 다시 오자고 친구와 약속을 하고 기분 좋게 집으로 갈 수 있었습니다 좋은 시간 보내서 행복했습니다,2019-08-01,
3981,porkplate,50,4인가족이 키즈카페 가려면 2시간에 못해도 5만원은 내야하는데 투숙객은 공짜로 이용할 수 있어서 너무 좋았어요 특히 아이들이 편백나무방을 좋아했네요 그리고 체크인할때 직원분이 침대 두대가 붙어있는 방으로 주셔서 4인가족 넓게 이용했어요 키즈존이 항상 있는건 아니라고 하시던데 내년에 키즈존 오픈했을때 또 갈게요,2019-08-01,
3982,dkdkfjd,50,짧은 휴가에 어디갈까 고민하다 호캉스 다녀왔습니다 클럽룸으로 투숙했는데 라운지가 아늑하니 음식도 깔끔하고 좋았어요 하루종일 호텔에서 뒹굴뒹굴 사우나 갔다가 클럽라운비 갔다가 제대로 힐링하고 왔네요 다음엔 부모님 모시고 또 가겠습니다,2019-08-01,
3983,EO KYUNGCHAN,50,오랜만에 서울에 갈 일이 있어 좋은 리뷰들이 많아 방문 했는데 기대 이상으로 좋았습니다교통도 편리하고 주변에 볼거리 먹거리도 많고시설도 편리하고 깨끗해서 더 좋았습니다 친절한 직원들의 안내는 기본이었구요 재방문의사 있습니다,2019-08-01,
3984,king of quen,50,하루 휴가를 받아 집 근처에 있는 롯데호텔로 예약을 했다 휴가날때마다 호텔을 자주 이용하는데 롯데호텔은 처음이다 물론 아이와 함께 할수 있는 곳을 찾다가 이번에 호텔안에 키즈존이 생겼다고 하여 이용했는데 생각보다 훌륭했다 웅진씽크빅과 콜라보로 해서 북카페느낌으로 해놓았는데 책을 자연스럽게 놀이와 연결되는 키즈존이라서 더 좋았다 우리 아이도 책을보며 함께 쉴 수 있어서 특히 좋았습니다,2019-08-01,
3985,SEO MIHYUNG,50,휴가철이고 멀리가기 귀찮아서 위치좋은 롯데호텔월드로 선택했습니다 입구에서부터 환하게 반겨주셔서 기분이 참 좋았어요 들어서자마자 시원해서 기분이 너무 좋았습니다 주변에 놀거리가 많아요 접근성으로는 진짜 최고인듯해요 조식 너무 맛있어요 다음에 또 갈게요,2019-08-01,
3986,이규창,50,휴가기간 가족들과 이용했는데 시설도 너무너무 좋고 무엇보다 직원분들도 너무 친절하셔서 편안히 힐링하다가 무사귀가 합니당,2019-08-01,
3987,myeong,50,이런 글 잘 안쓰는 사람인데 친구들이랑 호캉스 즐기러 갔다가 친절하게 맞이해주시는 직원분들이 너무 인상적이여서 글 남겨봐요 더운날 고생하십니다 ,2019-08-01,
3988,mjlee,50,엄마랑 휴가로 멀리가지않고 호캉스 하기로 선택후 예약했어요 탁월한 선택이었던거 같아요 클럽라운지포함으로했는데 조식 에프터눈 해피아워까지 음식이 모두 훌륭했고 직원들역시 친절했어요 시설적인 부분이 좀 아쉬웠지만 친절한 직원들 덕에 즐겁게 지내다왔어요,2019-08-01,
3989,조은서,50,여름 휴가로 가족들과 묵었는데 정말 좋았어요 객실 편안한건 더 말할것도없고 아주 깨끗한데다 직원분들이 정말 친절하셔서 감동했습니다 라세느 뷔페에서 식사를 했는데 이것도 정말 만족 메뉴가 다양해서 남녀노소 모두 즐길 수 있는 식사인 것 같아요 맛은 더 말할것도 없고요 디저트 종류도 정말 많아서 케이크를 원없이 먹은 것 같네요  직원 분들도 역시 정말 친절하십니다 여름 휴가로 여행이나 갈까 했는데 요즘은 역시 호캉스가 대세인 듯하네요 가까운 곳에서 무엇보다 편안하게 즐길 수 휴가 정말 만족합니다 기회가 될 때마다 오고 싶을 정도로 좋은 호텔입니다,2019-08-01,
3990,dreamer,50,아이와 여름휴가를 보내기 위해 키자니아와 아침 조식뷔페를 먹을 수있는 패키지로 예약을 했습니다 성수기 시즌이라 가격이 쪼끔 비싸지만 그래도 국내 여행지 보다는 하루 편히 쉴수 있기에 고민없이 숙박을 하였습니다 특이한 점은 2층에 패키지 전용 라운지 즉 패키지로 예약한 사람들은 2층 키즈존안에서 따로 체크인을 하더라구요 직원의 안내와 함께 2층 키즈존에서 룸키를 받고 아이가 키즈존에서 더 놀다가 가자고 해서 아이에게 책도 읽어주고 즐거운 시간을 보냈습니다 확실히 잠실에 있는 롯데호텔은 아이들과 오기에는 좋은거 같아요,2019-08-01,
3991,Raonjena0502,50,가족 행사 때문에 올만에 방문했어요 여전히 편안하고 친절한 직원들 객실 청결도는 훨씬 좋아진거같아서 더더 좋았어요 몸과 마음 편히 아주 잘 쉬고 나왔습니다,2019-08-01,
3992,최세훈,50,친구들과 함께 의미있는 시간을 이곳에서 보내니 천국이 따로없었습니다 늘 느끼지만 너무청결하고 직원분들 서비스도 너무 만족스럽습니다 앞으로도 더 자주 이용할 예정이에요,2019-08-01,
3993,이창현,50,인포메이션 직원도 친절하시고 건물 내부 시설도 깔끔했고 룸 안에 화장실이나 방 같은곳도 깨끗해서 좋았어요 다시한번 와 보고 싶네요,2019-08-01,
3994,BeTty,50,저희는 7층 캐릭터룸 월드뷰 방에서 묵었는데 롯데월드가 한눈에 보이니 아이가 무척 신기해했어요 한 밤중에 롯데월드를 감상할수 있는 것도 신기한 경험이었고요 열기구와 같은 눈높이라서 정말 신기하더라고요 라운지에 해피아워와 상관없이 아이가 들어갈수 있어서 호젓하게 호캉스를 즐기수 있어서 정말 좋았습니다 또 사우나에도 아이랑 동반해서 들어갈수 있고 수영장에는 튜브반입이 가능은 물론 직접 바람도 넣어주시더라고요 성수기에는 튜브도 무료로 대여해줬다고하네요,2019-08-01,
3995,sally,50,8월 10일에 캐나다에서 놀러 온 조카들과 호캉스 즐겼어요 지난번 딸아이가 너무 재밌었다고 자랑을 해서인지 조카가 한국 가면 롯데월드 가고 싶다길래 롯데월드에서 밤 11시까지 놀다가 호텔에서 투숙했어요  애들은 롯데월드에서 노는 동안 저는 언니와 사우나 즐기고 호텔방서 쉬었지요 너무 좋아요 시설은 좀 노후됐지만 깨끗한 침구랑 무엇보다 주변 즐길거리가 많아 너무 좋네요 클럽 라운지 음식도 깔금하고 맛있어서 대 만족 아이들이 너무 좋아해 어깨 으쓱 했어요,2019-08-01,
3996,리얼파랑,50,2살 4살 아이들과 아쿠아리움 롯데월드 패키지로 1박씩 2박하고 왔습니다 솔직히 아이들이 있어서 이동거리가 얼마 없어 위치만 생각하고 갔는데 체크인할때 2층 키즈존 얘기를 듣고 기대없이 갔는데 아이들이 너무 좋아했습니다 아이들이 떠나질 않더라구여 아이들과 함께 투숙하면 2층 키즈존 강추합니다,2019-08-01,
3997,55555,50,휴패키지인가 쉼패키지로 예약했는데요 쿠폰 엄청 많이 받았네요 유효기간도 길어서 나중에 필요할때 쓰려구요 이패키지 계속 있었으면 좋겠네요 방도 깨끗하고 위치도 좋고 강추합니다,2019-08-01,
3998,ulala,50,사실 맞은편 새로지은 호텔인줄 알고 예약했던거라 처음엔 좀 실망했었는데 막상 지내보니 침실 배딩이나 라세느도 사우나도 너무 좋았어요 좀 올드한게 아쉬웠는데 체크아웃 해주신 직원분이 내년에 리모델링한다고 하시더라구요 내후년이 기대되는 호텔입니다,2019-08-01,
3999,김동하,50,여름휴가로 다녀왔습니다 혼자서도 즐거운 휴가를 보냈습니다 다음에는 가까운 사람과 같이 다시 한번 방문하고 싶은 생각이 들었습니다,2019-08-01,
4000,wnsgh3894,50,객실은 정말 깔끔하고 직원분들은 모두 친절하셨습니다 특히 음식이 너무 맛있었습니다 한여름의 무더위를 전부 날릴만큼 친구들과 평생 잊지못할 추억을 만들었고 기회가 된다면 올겨울도 방문할 예정입니다 모두들 호텔예약은 이 곳 롯테호텔로,2019-08-01,
4001,Amyhuh,50,미국에서 오시는 외할머님 가족들과 저희 대가족까지해서 7객실 정도가 필요했어요 아무래도 저희 부모님은 사실 침대를 불편해하시고 미국에서 오시는 할머님 가족은 침대로 된 방이 필요했고 여러 사이트를 뒤져보아도 뭔가 잘 모르겠어서 결국 롯데호텔로 전화했는데 예약진행해주신 여자분이셨습니다분이 너무 친절하게 제가 궁금한 부분을 딱 찝어 알려주셨어요  그리고 체크인할때도 저희 할머님이 먼저 체크인하였는데 프란트 직원분들이 너무 친절하게 대해주시고 하나하나 다 설명주셨다고 칭찬을 하시더라구요 저희 부부도 투숙하는 2박 동안 굉장히 만족했구요 감사합니다 롯데호텔 직원들 덕분에 오랜만의 가족여행이 더욱 좋은 기억으로 남았던 것 같아요,2019-08-01,
4002,수기뚜기,50,호텔 시설은 전반적으로 무난하고 객실 크기나 컨디션이 그렇게 좋지는 않았지만 무엇보다 직원들이 친절했구 프론트에서 롯데월드랑 아쿠아리움 티켓을 할인받아 살수있던것도 좋았던것같아요 굳이 단점을 꼽자면 시설이 좀 많이 올드하다정도 그래도 전반적으로 만족합니다,2019-08-01,
4003,yoonjunghee,50,아이생일을 맞이하여 트립어드바이져 리뷰들을 확인 해 보고 접근성이 좋다는 장점이 많아 롯데호텔월드를 선택하여 예약하고 투숙하였습니다 테마파크 접근성 뿐 아니라 직원들이 친절한게 더 인상깊네요 시설은 좀 오래된 느낌이라 아쉬웠지만 직원들이 한분한분 친절해서 아이도 저희 부부도 기분좋게 투숙했습니다 아이는 벌써 내년 생일을 기다리네요 다음에 또 방문하겠습니다,2019-08-01,
4004,Cutekumsun,50,남자친구랑 이상한나라의 애프터눈티인가하는 호텔브런치를 예약하는김에 호텔서도 투숙해보자해서 가게되었어욯 호텔은 좀 낡은 느낌이었지만 직원들이 친절했고 침대가 진짜편했어요  브런치도 정말 만족하는게 꽤 퀄리티가 높고 음식들이 맛있었어요 다음에또갈리구요,2019-08-01,
4005,kang jk,50,투숙하고 3주정도 지났는데 이제서야 리뷰올립니다 저는 휴가기간동안 아이들과 함께 호텔에 투숙했습니다 휴가이다보니 좀 쉬고 싶은 마음에 호캉스로 결정을 하고 롯데호텔월드 클럽라운지에 예약을 했습니다 아이가 너무 어린지라 클럽라운지 이용은 안된다고 하더군요 그래도 클럽라운지에 직원분들이 친절하게 교대로 이용할 수 있게끔 도와주었고 해피아워 조식 등 즐겁게 즐길 수 있었고 2박하는동안 편히 쉴수 있었던 것같습니다 교대로 이용하긴 했지만 직원분들이 아이는 잘 있냐고 걱정해주시기도 하고 너무 친절하고 가식없는 모습에 제가 오히려 감동받았던 것 같습니다 이번 연말에도 아이들과 롯데월드랑 아쿠아리움도 갈겸 롯데호텔월드에 방문할 예정입니다 이번에는 클럽라운지는 아니지만 직원분들의 친절함에 다시한번 롯데호텔월드를 생각하게하는군요,2019-08-01,
4006,CJH,50,객실도 너무 편안했고 뷰도 좋았어요 직원분들도 너무 친절하시고 특히 박수일 매니저님에게 너무너무 감사드립니다 이번 숙박을 통해 롯데호텔 월드점에 대한 인식이 너무 좋아졌습니다 또 찾아뵐게요,2019-08-01,
4007,oh changsuk,50,테마파크 백화점 마트 수족관 전망대 교통수단 등 모든 시설이 연계되는 최고의 숙소 맛있는 식사와 청결과 만족스런 서비스까지,2019-08-01,
4008,choisingwon,50,휴가 대신 호캉스로 클럽라운지 이용했습니다 처음이용하는거라 어색했지만 직원들이 잘대응해줘서 좋은시간 보낼수 잇었네요,2019-08-01,
4009,tonya,50,8월 중말 경에 2박3일 투숙을 하면서 아쿠아리움과 월드타워 전망대 갈수있는 패키지로 투숙을 했습니다 휴가철이좀 지났나 해서 평일에 갔는데도 호텔에도 몰에도 사람들이 많더라구여 이제 막 돌 지난 아이가 있어 많이 움직이지 않아도 되는 곳으로 선택해갔는데 다들 생각이 같은건지 그래도 날도 더운데 밖으로 안나가고 안으로 죄다 연결되어 있어 아이와 다니기는 좋았습니다 아기침대도 대여가능하다 해서 예약할때 함께 예약도 했고 객실도 일반객실보다는 좀 넓은 곳으로 했는데 추가비용대비 대만족 56만원정도 더 낸것 같은데 거실과 소파도 있었어요 날씨도 좋고 전망도 정말 좋았고 직원들도 다들 친절해서 편히 지내다 왔네요,2019-08-01,
4010,Scooptriangle,50,기념일을 맞이하여 잠실에 있는 롯데호텔 월드 클럽라운지를 방문하였습니다 처음에는 위치를 몰라 1층 프론트로 갔더니 어떤직원이 28층으로 안내해주더라구요 클럽라운지가 포함되는 예약은 28층에서 별도로 체크인하는 곳이 따로 있더군요 참고하시면 좋을것같습니다 그밖에도 조식이나 칵테일타임도 있어서 여러가지 특혜를 받았습니다  기념일이라고 말하니 더 잘챙겨주신 느낌이었습니다 꿀팁이니 꼭 참고하세요  친절하게 서비스해주신 모든 스텝분들 감사하고 기회가 되면 가시 찾아뵐께용,2019-08-01,
4011,dlwndud,50,모든아케이드가 연결된 롯데호텔로 휴가를 정했다 어디가도 3인가족이 여행해도 성수기에 비싸기에 그래도 아무것도 안하고 쉬기로 해서 롯데호텔에 2박을 하였다 호텔 2층에 북카페 키즈존이 있어 가족들이 좋아했고 특히 3층에도 놀이공간을 만들어놔서 아이가 신나게 놀았네요 롯데월드패키지로 예약했는데 역시 롯데월드는 사람이 엄청나더라구요 하지만 날씨가 더워도 실내로 다 연결되어있어 너무 편했고 룸은 조금 오래되었지만 그래도 깨끗하게 잘 쉬다가 왔어요,2019-08-01,
4012,stella,50,아무래도 아이와 함께하는 여행이기 때문에 모든 엄마들의 고민이 아이가 좋아하는 것을 함께하는 여행이 어떤게 있을까 하는 것일겁니다 마침 롯데호텔잠실에 캐릭터룸이 있다는 정보를 접한 후 예약을 하였습니다 와 룸에서 롯데월드 실내가 보이다니 아이가 너무 좋아했고 여기 캐릭터룸은 아이에게 작은 가방도 무료로 선물로 주더라구요 2층에 키즈존도 있고 진짜 다른데 안가고 호텔에서 즐거운 시간 보내다 왔습니다,2019-08-01,
4013,Diane,50,안좋은 일로 갑자기 서울에서 1박하게 되어 급하게 잡았는데 뜻밖에 큰 위로와 힐링이 되었어요 모든 직원들의 마음에서 우러나오는 친절함부터 생각지도 못했던 키즈룸 업그레이드 서비스까지 감동이었습니다 키즈룸 창문에서 내려다 본 롯데월드 모습과 침구 아이용 변기 등 아이 눈높이에 딱 맞춘 세심한 배려에 아이도 너무너무 좋아했고 갔다온 후에도 계속 얘기해요  눈 마주치는 직원 한 사람 한 사람의 눈빛에서 자부심과 주인의식을 갖고 일한다는게 느껴져서 역시 5성급 호텔은 다르구나 느꼈어요 다음 기회에 또 가고 싶어요,2019-08-01,
4014,원준 최,50,깔끔하고 친절한 직원들 덕에 편히 쉬다갑니다 룸서비스도 퀄리티 있게 나오고 덕분에 성공적인 비즈니스를 했네요 다음에도 또 방문할예정입니다,2019-08-01,
4015,지영씨,50,아이들이 어려서 멀리 못가고 호캉스를 계획했는데 너무 만족스럽게 이용하고 리뷰 남깁니다 객실이나 시설들은 말할것도 없이 쾌적했고 아이들 이용에도 차질없이 깔끔했습니다 직원들이 친절하게 응해주셔서 휘트니스 이용도 너무 잘 하고 왔네요,2019-08-01,
4016,youngsui,10,청소는 다섯시가 지나야 마무리가되니 외출 했다가 오세요 호텔에 세시반 정도 도착하였는데 프런트 직원의 멘트였다 그것도 이십분동안 로비에서 줄서서 기다렸고 십분이상 등록 절차를 거치면서 너무 황당하다 그리고 다섯시 지나서 객실 로 갔으나 청소 상태 먼지가 많이느껴졌고 금연 객실임에도 담배냄새에 찌들어있었다 욕실에서는 곰팡이 냄새가났다 정말 이곳이 우리나라최고의 롯데호텔이 맞나싶었다 다음날 아침 28층라운지의 아침식사는 음식 수준이 낮았다 시청앞 롯데와 큰 비교가되었다 같은 호텔인데 왜 차이가 나는거죠,2019-08-01,
4017,Jae C,50,방학때마다 이용하는 호텔인데 늘 한결같이 깨끗하고 여러가지 시설도 갖추어져있어 정말 좋은 호텔이에요 무엇보다 직원분들이 너무 친절하시고 센스도 넘치셔서 항상 기분좋게 머물다 갑니다 다음에도 또 오겠습니다,2019-08-01,
4018,Sir John,50,롯데월드 내부가 보이는 객실이 있다는 것만으로도 신기했는데 가족모두 들어가자마자 우와했습니다 연일 수영장에서 주로 시간을 보냈는데 롯데월드를 보고 있으니 놀이기구를 꼭 타보고 싶더군요 어린아이와 함께 가기 좋은 곳입니다,2019-08-01,
4019,Baekdoodan,40,바로앞에 대게맛집도많고 대포항앞이라 그런지 지리적 위치도 최고네요 이번여름 마지막 휴가 잘 쉬다 갑니다 다음에도 강원도 오게되면 투숙하려구요,2019-08-01,
4020,Baekdoodan,40,바로앞에 대게맛집도많고 대포항앞이라 그런지 지리적 위치도 최고네요 이번여름 마지막 휴가 잘 쉬다 갑니다 다음에도 강원도 오게되면 투숙하려구요,2019-08-01,
4021,YJS,30,좋은 점  숙소깔끔 지하에 편의시설편의점 오락실 탁구장 또봉이통닭 스파 등 엘베 앞에 정수기 제빙기얼음 편하게 잘 잠  안좋은점  조식가격에 비해 퀄리티가 정말 별로다음에 온다면 나가서 사먹을것 지하에 찍힌 곳 보수가 안되서 공사중인 느낌  저녁에 간단하게 치맥먹고 쉬기엔 좋을 것 같은 숙소 잠만 자기엔 좀 아쉬운 가격,2019-08-01,
4022,DongHyop S,20,가격 대비는 괜찮으나 전반적으로 청소 상태가 미비하다 특히 오리털 침구류 등은 조금만 움직여도 엄청나게 깃털이 방 전체에 날릴 정도이고 복층은 무슨 용도로 사용하는 건지 아쉬움이 크다  방 전체에 계속 오리털과 작은 먼지들이 하루종일 날라 다닌다,2019-08-01,
4023,DAEHYEOK KWON,50,안녕하세요 8월11일에 이종민으로 예약하고 같이 숙박한 권대혁이라고합니다 12일 오전에 체크아웃 전에 헬스장을 이용하고 모자를 두고 와서 그런데 확인해 주실 수 있나요 혹시나 있다면 착불가능한지 알고 싶습니다현재 해외에 나와 있어 전화통화는 어려운데 메일주소 알려주시면 감사하겠습니다 찾는 모자 사진 첨부해서 보내드립니다 확인하시고 연락주시면 감사하겠습니다,2019-08-01,
4024,Go45659233376,20,이불이 오리털인데 오리털이 막날려서 목으로 들어오는듯요 방구서구석 오리털에어컨은 냄새나고 복도도 좁고 너무답답해요 침대 사이즈도 너무작고,2019-08-01,
4025,swim1927,50,아주 좋아요 깨끗하고 공기도 너무 좋고 창박으로 보이는 배추밭뷰도 보고만 있어도 힐링되는 기분이였어요 또 가고싶어요 가격도 저렴한데 서비스는 최상이였어요 또 자주 갈 계획 있습니다 ,2019-08-01,
4026,facnc,40,새로지은 건물에 깨끗하고 시설이 잘 된 느낌을 받았습니다 침대방은 완전 서양식으로 깨끗한 잠자리를 원하신다면 최고 입니다 사우나도 잘되어 있고 모든 면에서 만족하고 왔습니다,2019-08-01,
4027,gray700,50,호텔 안내 사진과 똑같은 룸 컨디션에 아주 만족스러웠다 디럭스 패밀리 트윈룸이었는데 넓고 럭셔리하고 깨끗했다 층고가 높아 개방감이 좋았고 복층을 활용하지 못하고 온 것이 아쉽다 다시 방문 의사 100,2019-08-01,
